,susceptible,total infected,currently infected,symptomatic,quarantined,hospitalized,recovered,vaccinated,transmitter,deceased
0,84222,330,330,0,0,0,0,15448,0,0
1,83506,348,348,0,0,0,0,16146,0,0
2,82786,369,369,0,0,0,0,16845,0,0
3,82069,390,390,0,0,0,0,17542,1,0
4,81350,412,412,0,0,0,0,18239,1,0
5,80621,444,444,0,0,0,0,18938,3,0
6,79891,478,477,39,309,0,0,19635,3,0
7,79177,492,491,40,329,0,0,20335,3,0
8,78471,502,499,45,344,0,0,21032,2,0
9,77763,517,513,46,365,0,0,21725,1,0
10,77044,539,535,49,392,0,0,22423,2,0
11,76330,557,552,52,422,0,0,23119,1,0
12,75617,572,567,52,436,0,0,23817,1,0
13,74904,588,248,14,135,14,334,24514,0,0
14,74187,607,246,14,129,14,355,25212,0,0
15,73478,620,239,11,133,14,375,25908,0,0
16,72768,631,228,12,128,14,397,26607,0,0
17,72063,642,209,9,116,14,427,27301,0,0
18,71357,654,188,7,101,14,460,27995,0,0
19,70641,672,192,9,104,14,474,28693,0,0
20,69928,689,186,8,109,0,493,29391,2,4
21,69215,708,190,9,104,0,508,30085,2,4
22,68501,725,186,8,95,0,529,30782,2,4
23,67794,738,179,6,91,0,547,31476,0,4
24,67078,756,182,7,93,0,562,32174,0,4
25,66370,767,177,7,92,0,578,32872,1,4
26,65654,786,177,7,92,0,597,33569,1,4
27,64946,801,179,8,95,0,610,34262,1,4
28,64231,821,187,6,99,0,621,34958,1,4
29,63524,836,191,9,103,0,632,35650,1,4
30,62807,859,202,10,100,0,644,36344,1,4
31,62096,873,197,12,99,0,662,37041,0,4
32,61393,886,195,11,100,0,677,37732,1,4
33,60680,906,196,9,102,0,696,38426,2,4
34,59971,923,196,9,100,0,713,39119,3,4
35,59259,938,197,9,110,0,726,39816,2,4
36,58541,964,204,6,109,0,744,40509,2,4
37,57832,980,209,5,112,0,754,41203,2,4
38,57125,992,202,3,114,0,773,41900,4,4
39,56419,1005,199,6,112,0,788,42594,4,4
40,55712,1015,189,9,105,0,807,43292,4,4
41,54999,1032,189,11,113,0,822,43991,2,4
42,54292,1045,178,13,103,0,845,44690,1,4
43,53587,1057,175,12,100,0,859,45386,0,4
44,52882,1065,171,13,99,0,871,46085,0,4
45,52183,1075,162,13,89,0,890,46783,1,4
46,51475,1092,163,13,90,0,906,47479,3,4
47,50766,1107,163,11,90,0,921,48176,4,4
48,50065,1114,144,9,79,0,946,48872,3,4
49,49363,1122,135,8,73,0,961,49568,1,4
50,48662,1128,130,9,71,0,971,50266,0,4
51,47967,1134,124,12,71,0,983,50961,1,4
52,47263,1146,127,11,77,0,992,51656,1,4
53,46560,1158,122,10,68,0,1009,52353,1,4
54,45861,1162,112,10,63,0,1022,53050,0,4
55,45160,1172,110,10,57,0,1034,53748,2,4
56,44460,1180,110,9,55,0,1042,54447,2,4
57,43761,1190,111,9,58,0,1051,55144,5,4
58,43062,1195,99,8,56,0,1066,55842,3,4
59,42364,1198,88,8,46,0,1080,56539,3,4
60,41670,1201,81,6,49,0,1087,57236,0,4
61,40978,1204,76,5,50,0,1095,57930,1,4
62,40282,1208,74,4,52,0,1101,58629,1,4
63,39585,1210,71,4,52,0,1106,59328,1,4
64,38887,1212,60,3,44,0,1118,60028,0,4
65,38189,1213,49,0,38,0,1130,60728,0,4
66,37488,1217,49,0,36,0,1134,61428,0,4
67,36786,1221,45,0,32,0,1142,62127,0,4
68,36086,1224,40,1,25,0,1150,62826,0,4
69,35387,1228,37,1,20,0,1157,63526,0,4
70,34689,1230,34,1,16,0,1162,64226,0,4
71,33993,1230,31,1,17,0,1165,64926,0,4
72,33298,1232,30,2,17,0,1168,65624,0,4
73,32601,1235,31,2,18,0,1170,66324,1,4
74,31905,1235,27,3,17,0,1174,67023,1,4
75,31204,1237,27,3,17,0,1176,67723,1,4
76,30502,1241,28,3,15,0,1178,68422,0,4
77,29805,1242,28,3,16,0,1179,69122,0,4
78,29105,1246,28,3,14,0,1183,69822,0,4
79,28409,1248,26,2,11,0,1187,70522,0,4
80,27711,1250,25,2,10,0,1190,71222,0,4
81,27010,1255,26,2,10,0,1194,71921,0,4
82,26312,1258,27,1,10,0,1196,72621,0,4
83,25615,1258,27,1,14,0,1196,73321,0,4
84,24920,1261,28,2,13,0,1198,74020,0,4
85,24222,1264,29,2,13,0,1200,74720,0,4
86,23524,1265,30,2,18,0,1200,75420,0,4
87,22826,1265,28,3,18,0,1202,76120,0,4
88,22130,1267,26,2,15,0,1206,76820,0,4
89,21429,1268,26,2,17,0,1207,77520,0,4
90,20731,1272,26,3,15,0,1211,78220,0,4
91,20031,1275,27,3,14,0,1213,78920,0,4
92,19337,1276,26,3,12,0,1215,79620,0,4
93,18641,1278,23,3,9,0,1220,80319,0,4
94,18420,1281,23,2,8,0,1223,80539,1,4
95,18418,1283,25,2,12,0,1223,80539,1,4
96,18417,1284,23,2,12,0,1226,80539,1,4
97,18416,1285,20,1,11,0,1229,80539,0,4
98,18415,1287,21,0,13,0,1230,80539,1,4
99,18413,1289,23,0,15,0,1230,80539,1,4
100,18411,1291,23,0,15,0,1232,80539,1,4
101,18409,1293,23,0,15,0,1233,80539,0,4
102,18407,1295,21,0,12,0,1237,80539,0,4
103,18405,1297,20,0,10,0,1240,80539,0,4
104,18404,1298,20,0,11,0,1241,80539,0,4
105,18401,1301,21,0,11,0,1243,80539,0,4
106,18399,1304,22,2,9,0,1245,80539,1,4
107,18397,1306,22,3,8,0,1247,80539,1,4
108,18395,1308,23,3,9,0,1248,80539,1,4
109,18393,1310,23,3,9,0,1249,80539,0,4
110,18389,1314,26,3,11,0,1250,80539,0,4
111,18386,1317,27,5,9,0,1252,80539,0,4
112,18385,1319,27,5,9,0,1254,80539,1,4
113,18383,1321,27,3,11,0,1256,80539,1,4
114,18380,1325,29,2,12,0,1258,80539,2,4
115,18379,1326,27,2,14,0,1260,80539,1,4
116,18375,1330,30,2,16,0,1261,80539,1,4
117,18374,1332,28,2,14,0,1264,80539,1,4
118,18372,1335,29,0,16,0,1266,80539,2,4
119,18371,1336,28,0,17,0,1268,80539,2,4
120,18370,1337,26,0,16,0,1270,80539,1,4
121,18370,1338,24,1,17,0,1272,80539,1,4
122,18370,1338,20,1,14,0,1276,80539,1,4
123,18369,1339,18,1,13,0,1279,80539,1,4
124,18367,1341,18,1,13,0,1280,80539,0,4
125,18364,1344,19,1,12,0,1282,80539,0,4
126,18362,1346,18,1,9,0,1285,80539,0,4
127,18361,1347,18,1,8,0,1286,80539,0,4
128,18359,1349,16,0,6,0,1290,80539,0,4
129,18358,1350,16,0,7,0,1291,80539,0,4
130,18357,1351,15,0,8,0,1293,80539,0,4
131,18357,1351,14,0,9,0,1294,80539,0,4
132,18357,1351,13,0,9,0,1295,80539,0,4
133,18357,1351,13,0,11,0,1295,80539,0,4
134,18356,1352,14,0,12,0,1295,80539,0,4
135,18356,1352,13,0,12,0,1296,80539,0,4
136,18356,1352,11,0,10,0,1298,80539,0,4
137,18356,1352,8,0,7,0,1301,80539,0,4
138,18356,1352,6,0,5,0,1303,80539,0,4
139,18356,1352,5,0,5,0,1304,80539,0,4
140,18356,1352,3,0,3,0,1306,80539,0,4
141,18356,1352,2,0,2,0,1307,80539,0,4
142,18356,1352,1,0,1,0,1308,80539,0,4
143,18356,1352,1,0,1,0,1308,80539,0,4
144,18356,1352,1,0,1,0,1308,80539,0,4
145,18356,1352,1,0,1,0,1308,80539,0,4
146,18356,1352,0,0,0,0,1309,80539,0,4
147,18356,1352,0,0,0,0,1309,80539,0,4
148,18356,1352,0,0,0,0,1309,80539,0,4
149,18356,1352,0,0,0,0,1309,80539,0,4
150,18356,1352,0,0,0,0,1309,80539,0,4
151,18356,1352,0,0,0,0,1309,80539,0,4
152,18356,1352,0,0,0,0,1309,80539,0,4
153,18356,1352,0,0,0,0,1309,80539,0,4
154,18356,1352,0,0,0,0,1309,80539,0,4
155,18356,1352,0,0,0,0,1309,80539,0,4
156,18356,1352,0,0,0,0,1309,80539,0,4
157,18356,1352,0,0,0,0,1309,80539,0,4
158,18356,1352,0,0,0,0,1309,80539,0,4
159,18356,1352,0,0,0,0,1309,80539,0,4
160,18356,1352,0,0,0,0,1309,80539,0,4
161,18356,1352,0,0,0,0,1309,80539,0,4
162,18356,1352,0,0,0,0,1309,80539,0,4
163,18356,1352,0,0,0,0,1309,80539,0,4
164,18356,1352,0,0,0,0,1309,80539,0,4
165,18356,1352,0,0,0,0,1309,80539,0,4
166,18356,1352,0,0,0,0,1309,80539,0,4
167,18356,1352,0,0,0,0,1309,80539,0,4
168,18356,1352,0,0,0,0,1309,80539,0,4
169,18356,1352,0,0,0,0,1309,80539,0,4
170,18356,1352,0,0,0,0,1309,80539,0,4
171,18356,1352,0,0,0,0,1309,80539,0,4
172,18356,1352,0,0,0,0,1309,80539,0,4
173,18356,1352,0,0,0,0,1309,80539,0,4
174,18356,1352,0,0,0,0,1309,80539,0,4
175,18356,1352,0,0,0,0,1309,80539,0,4
176,18356,1352,0,0,0,0,1309,80539,0,4
177,18356,1352,0,0,0,0,1309,80539,0,4
178,18356,1352,0,0,0,0,1309,80539,0,4
179,18356,1352,0,0,0,0,1309,80539,0,4
180,18356,1352,0,0,0,0,1309,80539,0,4
181,18356,1352,0,0,0,0,1309,80539,0,4
182,18356,1352,0,0,0,0,1309,80539,0,4
183,18356,1352,0,0,0,0,1309,80539,0,4
184,18356,1352,0,0,0,0,1309,80539,0,4
185,18356,1352,0,0,0,0,1309,80539,0,4
186,18356,1352,0,0,0,0,1309,80539,0,4
187,18356,1352,0,0,0,0,1309,80539,0,4
188,18356,1352,0,0,0,0,1309,80539,0,4
189,18356,1352,0,0,0,0,1309,80539,0,4
190,18356,1352,0,0,0,0,1309,80539,0,4
191,18356,1352,0,0,0,0,1309,80539,0,4
192,18356,1352,0,0,0,0,1309,80539,0,4
193,18356,1352,0,0,0,0,1309,80539,0,4
194,18356,1352,0,0,0,0,1309,80539,0,4
195,18356,1352,0,0,0,0,1309,80539,0,4
196,18356,1352,0,0,0,0,1309,80539,0,4
197,18356,1352,0,0,0,0,1309,80539,0,4
198,18356,1352,0,0,0,0,1309,80539,0,4
199,18356,1352,0,0,0,0,1309,80539,0,4
200,18356,1352,0,0,0,0,1309,80539,0,4
201,18356,1352,0,0,0,0,1309,80539,0,4
202,18356,1352,0,0,0,0,1309,80539,0,4
203,18356,1352,0,0,0,0,1309,80539,0,4
204,18356,1352,0,0,0,0,1309,80539,0,4
205,18356,1352,0,0,0,0,1309,80539,0,4
206,18356,1352,0,0,0,0,1309,80539,0,4
207,18356,1352,0,0,0,0,1309,80539,0,4
208,18356,1352,0,0,0,0,1309,80539,0,4
209,18356,1352,0,0,0,0,1309,80539,0,4
210,18356,1352,0,0,0,0,1309,80539,0,4
211,18356,1352,0,0,0,0,1309,80539,0,4
212,18356,1352,0,0,0,0,1309,80539,0,4
213,18356,1352,0,0,0,0,1309,80539,0,4
214,18356,1352,0,0,0,0,1309,80539,0,4
215,18356,1352,0,0,0,0,1309,80539,0,4
216,18356,1352,0,0,0,0,1309,80539,0,4
217,18356,1352,0,0,0,0,1309,80539,0,4
218,18356,1352,0,0,0,0,1309,80539,0,4
219,18356,1352,0,0,0,0,1309,80539,0,4
220,18356,1352,0,0,0,0,1309,80539,0,4
221,18356,1352,0,0,0,0,1309,80539,0,4
222,18356,1352,0,0,0,0,1309,80539,0,4
223,18356,1352,0,0,0,0,1309,80539,0,4
224,18356,1352,0,0,0,0,1309,80539,0,4
225,18356,1352,0,0,0,0,1309,80539,0,4
226,18356,1352,0,0,0,0,1309,80539,0,4
227,18356,1352,0,0,0,0,1309,80539,0,4
228,18356,1352,0,0,0,0,1309,80539,0,4
229,18356,1352,0,0,0,0,1309,80539,0,4
230,18356,1352,0,0,0,0,1309,80539,0,4
231,18356,1352,0,0,0,0,1309,80539,0,4
232,18356,1352,0,0,0,0,1309,80539,0,4
233,18356,1352,0,0,0,0,1309,80539,0,4
234,18356,1352,0,0,0,0,1309,80539,0,4
235,18356,1352,0,0,0,0,1309,80539,0,4
236,18356,1352,0,0,0,0,1309,80539,0,4
237,18356,1352,0,0,0,0,1309,80539,0,4
238,18356,1352,0,0,0,0,1309,80539,0,4
239,18356,1352,0,0,0,0,1309,80539,0,4
240,18356,1352,0,0,0,0,1309,80539,0,4
241,18356,1352,0,0,0,0,1309,80539,0,4
242,18356,1352,0,0,0,0,1309,80539,0,4
243,18356,1352,0,0,0,0,1309,80539,0,4
244,18356,1352,0,0,0,0,1309,80539,0,4
245,18356,1352,0,0,0,0,1309,80539,0,4
246,18356,1352,0,0,0,0,1309,80539,0,4
247,18356,1352,0,0,0,0,1309,80539,0,4
248,18356,1352,0,0,0,0,1309,80539,0,4
249,18356,1352,0,0,0,0,1309,80539,0,4
250,18356,1352,0,0,0,0,1309,80539,0,4
251,18356,1352,0,0,0,0,1309,80539,0,4
252,18356,1352,0,0,0,0,1309,80539,0,4
253,18356,1352,0,0,0,0,1309,80539,0,4
254,18356,1352,0,0,0,0,1309,80539,0,4
255,18356,1352,0,0,0,0,1309,80539,0,4
256,18356,1352,0,0,0,0,1309,80539,0,4
257,18356,1352,0,0,0,0,1309,80539,0,4
258,18356,1352,0,0,0,0,1309,80539,0,4
259,18356,1352,0,0,0,0,1309,80539,0,4
260,18356,1352,0,0,0,0,1309,80539,0,4
261,18356,1352,0,0,0,0,1309,80539,0,4
262,18356,1352,0,0,0,0,1309,80539,0,4
263,18356,1352,0,0,0,0,1309,80539,0,4
264,18356,1352,0,0,0,0,1309,80539,0,4
265,18356,1352,0,0,0,0,1309,80539,0,4
266,18356,1352,0,0,0,0,1309,80539,0,4
267,18356,1352,0,0,0,0,1309,80539,0,4
268,18356,1352,0,0,0,0,1309,80539,0,4
269,18356,1352,0,0,0,0,1309,80539,0,4
270,18356,1352,0,0,0,0,1309,80539,0,4
271,18356,1352,0,0,0,0,1309,80539,0,4
272,18356,1352,0,0,0,0,1309,80539,0,4
273,18356,1352,0,0,0,0,1309,80539,0,4
274,18356,1352,0,0,0,0,1309,80539,0,4
275,18356,1352,0,0,0,0,1309,80539,0,4
276,18356,1352,0,0,0,0,1309,80539,0,4
277,18356,1352,0,0,0,0,1309,80539,0,4
278,18356,1352,0,0,0,0,1309,80539,0,4
279,18356,1352,0,0,0,0,1309,80539,0,4
280,18356,1352,0,0,0,0,1309,80539,0,4
281,18356,1352,0,0,0,0,1309,80539,0,4
282,18356,1352,0,0,0,0,1309,80539,0,4
283,18356,1352,0,0,0,0,1309,80539,0,4
284,18356,1352,0,0,0,0,1309,80539,0,4
285,18356,1352,0,0,0,0,1309,80539,0,4
286,18356,1352,0,0,0,0,1309,80539,0,4
287,18356,1352,0,0,0,0,1309,80539,0,4
288,18356,1352,0,0,0,0,1309,80539,0,4
289,18356,1352,0,0,0,0,1309,80539,0,4
290,18356,1352,0,0,0,0,1309,80539,0,4
291,18356,1352,0,0,0,0,1309,80539,0,4
292,18356,1352,0,0,0,0,1309,80539,0,4
293,18356,1352,0,0,0,0,1309,80539,0,4
294,18356,1352,0,0,0,0,1309,80539,0,4
295,18356,1352,0,0,0,0,1309,80539,0,4
296,18356,1352,0,0,0,0,1309,80539,0,4
297,18356,1352,0,0,0,0,1309,80539,0,4
298,18356,1352,0,0,0,0,1309,80539,0,4
299,18356,1352,0,0,0,0,1309,80539,0,4
300,18356,1352,0,0,0,0,1309,80539,0,4
301,18356,1352,0,0,0,0,1309,80539,0,4
302,18356,1352,0,0,0,0,1309,80539,0,4
303,18356,1352,0,0,0,0,1309,80539,0,4
304,18356,1352,0,0,0,0,1309,80539,0,4
305,18356,1352,0,0,0,0,1309,80539,0,4
306,18356,1352,0,0,0,0,1309,80539,0,4
307,18356,1352,0,0,0,0,1309,80539,0,4
308,18356,1352,0,0,0,0,1309,80539,0,4
309,18356,1352,0,0,0,0,1309,80539,0,4
310,18356,1352,0,0,0,0,1309,80539,0,4
311,18356,1352,0,0,0,0,1309,80539,0,4
312,18356,1352,0,0,0,0,1309,80539,0,4
313,18356,1352,0,0,0,0,1309,80539,0,4
314,18356,1352,0,0,0,0,1309,80539,0,4
315,18356,1352,0,0,0,0,1309,80539,0,4
316,18356,1352,0,0,0,0,1309,80539,0,4
317,18356,1352,0,0,0,0,1309,80539,0,4
318,18356,1352,0,0,0,0,1309,80539,0,4
319,18356,1352,0,0,0,0,1309,80539,0,4
320,18356,1352,0,0,0,0,1309,80539,0,4
321,18356,1352,0,0,0,0,1309,80539,0,4
322,18356,1352,0,0,0,0,1309,80539,0,4
323,18356,1352,0,0,0,0,1309,80539,0,4
324,18356,1352,0,0,0,0,1309,80539,0,4
325,18356,1352,0,0,0,0,1309,80539,0,4
326,18356,1352,0,0,0,0,1309,80539,0,4
327,18356,1352,0,0,0,0,1309,80539,0,4
328,18356,1352,0,0,0,0,1309,80539,0,4
329,18356,1352,0,0,0,0,1309,80539,0,4
330,18356,1352,0,0,0,0,1309,80539,0,4
331,18356,1352,0,0,0,0,1309,80539,0,4
332,18356,1352,0,0,0,0,1309,80539,0,4
333,18356,1352,0,0,0,0,1309,80539,0,4
334,18356,1352,0,0,0,0,1309,80539,0,4
335,18356,1352,0,0,0,0,1309,80539,0,4
336,18356,1352,0,0,0,0,1309,80539,0,4
337,18356,1352,0,0,0,0,1309,80539,0,4
338,18356,1352,0,0,0,0,1309,80539,0,4
339,18356,1352,0,0,0,0,1309,80539,0,4
340,18356,1352,0,0,0,0,1309,80539,0,4
341,18356,1352,0,0,0,0,1309,80539,0,4
342,18356,1352,0,0,0,0,1309,80539,0,4
343,18356,1352,0,0,0,0,1309,80539,0,4
344,18356,1352,0,0,0,0,1309,80539,0,4
345,18356,1352,0,0,0,0,1309,80539,0,4
346,18356,1352,0,0,0,0,1309,80539,0,4
347,18356,1352,0,0,0,0,1309,80539,0,4
348,18356,1352,0,0,0,0,1309,80539,0,4
349,18356,1352,0,0,0,0,1309,80539,0,4
350,18356,1352,0,0,0,0,1309,80539,0,4
351,18356,1352,0,0,0,0,1309,80539,0,4
352,18356,1352,0,0,0,0,1309,80539,0,4
353,18356,1352,0,0,0,0,1309,80539,0,4
354,18356,1352,0,0,0,0,1309,80539,0,4
355,18356,1352,0,0,0,0,1309,80539,0,4
356,18356,1352,0,0,0,0,1309,80539,0,4
357,18356,1352,0,0,0,0,1309,80539,0,4
358,18356,1352,0,0,0,0,1309,80539,0,4
359,18356,1352,0,0,0,0,1309,80539,0,4
360,18356,1352,0,0,0,0,1309,80539,0,4
361,18356,1352,0,0,0,0,1309,80539,0,4
362,18356,1352,0,0,0,0,1309,80539,0,4
363,18356,1352,0,0,0,0,1309,80539,0,4
364,18356,1352,0,0,0,0,1309,80539,0,4
365,18356,1352,0,0,0,0,1309,80539,0,4
366,18356,1352,0,0,0,0,1309,80539,0,4
367,18356,1352,0,0,0,0,1309,80539,0,4
368,18356,1352,0,0,0,0,1309,80539,0,4
369,18356,1352,0,0,0,0,1309,80539,0,4
370,18356,1352,0,0,0,0,1309,80539,0,4
371,18356,1352,0,0,0,0,1309,80539,0,4
372,18356,1352,0,0,0,0,1309,80539,0,4
373,18356,1352,0,0,0,0,1309,80539,0,4
374,18356,1352,0,0,0,0,1309,80539,0,4
375,18356,1352,0,0,0,0,1309,80539,0,4
376,18356,1352,0,0,0,0,1309,80539,0,4
377,18356,1352,0,0,0,0,1309,80539,0,4
378,18356,1352,0,0,0,0,1309,80539,0,4
379,18356,1352,0,0,0,0,1309,80539,0,4
380,18356,1352,0,0,0,0,1309,80539,0,4
381,18356,1352,0,0,0,0,1309,80539,0,4
382,18356,1352,0,0,0,0,1309,80539,0,4
383,18356,1352,0,0,0,0,1309,80539,0,4
384,18356,1352,0,0,0,0,1309,80539,0,4
385,18356,1352,0,0,0,0,1309,80539,0,4
386,18356,1352,0,0,0,0,1309,80539,0,4
387,18356,1352,0,0,0,0,1309,80539,0,4
388,18356,1352,0,0,0,0,1309,80539,0,4
389,18356,1352,0,0,0,0,1309,80539,0,4
390,18356,1352,0,0,0,0,1309,80539,0,4
391,18356,1352,0,0,0,0,1309,80539,0,4
392,18356,1352,0,0,0,0,1309,80539,0,4
393,18356,1352,0,0,0,0,1309,80539,0,4
394,18356,1352,0,0,0,0,1309,80539,0,4
395,18356,1352,0,0,0,0,1309,80539,0,4
396,18356,1352,0,0,0,0,1309,80539,0,4
397,18356,1352,0,0,0,0,1309,80539,0,4
398,18356,1352,0,0,0,0,1309,80539,0,4
399,18356,1352,0,0,0,0,1309,80539,0,4
